CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_6_3.txt 	 46 	 75 	 0.913823 	 6 	 143609.000000
instancesConflicts/BPPC_1_6_4.txt 	 49 	 71 	 0.898602 	 6 	 126384.000000
instancesConflicts/BPPC_1_6_5.txt 	 50 	 72 	 0.818704 	 6 	 130857.000000
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.821438 	 6 	 139302.000000
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.878281 	 6 	 134550.000000
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.894537 	 6 	 143374.000000
instancesConflicts/BPPC_1_6_9.txt 	 50 	 78 	 0.889093 	 6 	 136186.000000
instancesConflicts/BPPC_1_6_10.txt 	 46 	 74 	 0.870864 	 6 	 138063.000000
instancesConflicts/BPPC_1_7_1.txt 	 48 	 87 	 0.902111 	 6 	 162631.000000
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.900700 	 6 	 161277.000000
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.932802 	 6 	 161666.000000
instancesConflicts/BPPC_1_7_4.txt 	 49 	 82 	 0.929012 	 6 	 146063.000000
instancesConflicts/BPPC_1_7_5.txt 	 50 	 85 	 0.913824 	 6 	 151245.000000
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.894487 	 6 	 158414.000000
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.923928 	 6 	 152892.000000
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.948304 	 6 	 156048.000000
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.919716 	 6 	 158926.000000
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.926259 	 6 	 158359.000000
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.956943 	 6 	 173467.000000
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.957218 	 6 	 173803.000000
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.961896 	 6 	 179935.000000
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.943334 	 6 	 164425.000000
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.952671 	 6 	 164127.000000
instancesConflicts/BPPC_1_8_6.txt 	 48 	 99 	 0.956229 	 6 	 166434.000000
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.947467 	 6 	 162193.000000
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.963379 	 6 	 174932.000000
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.947259 	 6 	 165584.000000
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.941840 	 6 	 169065.000000
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.971984 	 6 	 177005.000000
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.974484 	 6 	 175422.000000
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.975325 	 6 	 183563.000000
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.968684 	 6 	 175943.000000
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.974701 	 6 	 175431.000000
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.974282 	 6 	 172399.000000
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.972166 	 6 	 174860.000000
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.973465 	 6 	 183584.000000
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.977924 	 6 	 173327.000000
