CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 51 	 274.884003 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 51 	 233.585999 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 51 	 241.483994 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 51 	 278.907990 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 51 	 277.184998 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 51 	 239.854996 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 52 	 268.713013 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 51 	 262.412994 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 55 	 308.888000 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 52 	 292.928009 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967480 	 51 	 280.506012 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.961639 	 51 	 250.233002 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970786 	 51 	 286.127991 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982996 	 51 	 311.959991 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962215 	 51 	 298.490997 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979396 	 51 	 253.391998 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983268 	 52 	 287.082001 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985583 	 52 	 296.020996 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994171 	 55 	 341.523010 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991409 	 53 	 290.493011 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967685 	 51 	 297.347992 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961753 	 52 	 282.809998 	 51 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970580 	 55 	 273.281006 	 48 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982883 	 53 	 295.891998 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.965012 	 51 	 288.283997 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979309 	 52 	 261.614990 	 50 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.982992 	 54 	 265.167999 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985345 	 57 	 296.316010 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994164 	 61 	 376.036987 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991411 	 61 	 338.971008 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.968861 	 58 	 362.397003 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.962190 	 55 	 318.303986 	 51 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.944357 	 106 	 572.005005 	 49 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982684 	 60 	 350.130005 	 51 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.962105 	 52 	 316.928986 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 48 	 0.979126 	 69 	 362.092010 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 49 	 0.944776 	 55 	 288.289001 	 51 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 51 	 0.918329 	 82 	 466.083008 	 54 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 51 	 0.956624 	 54 	 321.699005 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 47 	 0.952974 	 83 	 465.121002 	 49 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 50 	 0.931647 	 75 	 477.819000 	 52 	 0
