CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 51 	 268.018005 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 51 	 245.667007 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 51 	 251.358994 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 51 	 289.466003 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 51 	 284.010986 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 51 	 242.266006 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 52 	 270.837006 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 51 	 261.019012 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 55 	 302.282990 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 52 	 298.891998 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967426 	 51 	 288.976990 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.965106 	 51 	 237.455994 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.971720 	 51 	 255.686996 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982782 	 51 	 275.666992 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.964171 	 51 	 278.963989 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979006 	 51 	 240.712997 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.982819 	 52 	 274.756989 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985476 	 52 	 275.755005 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994217 	 55 	 323.490997 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991492 	 53 	 290.612000 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967611 	 51 	 284.683014 	 50 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.962056 	 52 	 264.433014 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970817 	 56 	 255.059006 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.983014 	 51 	 281.575012 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.964443 	 51 	 281.679993 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.978909 	 51 	 239.875000 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.982829 	 54 	 246.917007 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985474 	 63 	 302.484009 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994194 	 59 	 332.859009 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991581 	 59 	 297.515015 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.967724 	 60 	 328.720001 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.962187 	 63 	 335.862000 	 51 	 0
