CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_5_5.txt 	 50 	 59 	 0.731167 	 6 	 53.993999 	 59 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.639374 	 9 	 72.449997 	 66 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.611220 	 6 	 51.462002 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 71 	 0.546766 	 6 	 55.765999 	 71 	 6
instancesConflicts/BPPC_1_5_9.txt 	 50 	 66 	 0.647162 	 6 	 54.665001 	 67 	 0
instancesConflicts/BPPC_1_5_10.txt 	 46 	 65 	 0.585374 	 6 	 54.925999 	 65 	 4
instancesConflicts/BPPC_1_6_1.txt 	 48 	 76 	 0.459433 	 6 	 64.677002 	 76 	 22
instancesConflicts/BPPC_1_6_2.txt 	 49 	 80 	 0.442734 	 6 	 65.573997 	 80 	 30
instancesConflicts/BPPC_1_6_3.txt 	 46 	 76 	 0.440954 	 6 	 67.167999 	 76 	 34
instancesConflicts/BPPC_1_6_4.txt 	 49 	 71 	 0.544839 	 6 	 59.896000 	 71 	 20
instancesConflicts/BPPC_1_6_5.txt 	 50 	 73 	 0.526854 	 6 	 60.047001 	 73 	 17
instancesConflicts/BPPC_1_6_6.txt 	 48 	 79 	 0.452814 	 6 	 62.938999 	 79 	 20
instancesConflicts/BPPC_1_6_7.txt 	 48 	 75 	 0.502375 	 6 	 63.020000 	 75 	 24
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.439990 	 6 	 64.197998 	 81 	 36
instancesConflicts/BPPC_1_6_9.txt 	 50 	 79 	 0.473862 	 6 	 62.966000 	 79 	 28
instancesConflicts/BPPC_1_6_10.txt 	 46 	 74 	 0.482436 	 6 	 64.219002 	 75 	 29
instancesConflicts/BPPC_1_7_1.txt 	 48 	 88 	 0.348433 	 6 	 73.938004 	 88 	 49
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.339744 	 6 	 73.846001 	 91 	 49
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.343756 	 6 	 74.352997 	 88 	 55
instancesConflicts/BPPC_1_7_4.txt 	 49 	 82 	 0.431691 	 9 	 92.358002 	 83 	 49
instancesConflicts/BPPC_1_7_5.txt 	 50 	 86 	 0.393737 	 6 	 71.415001 	 86 	 43
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.345912 	 6 	 74.607002 	 90 	 50
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.378290 	 6 	 70.209000 	 86 	 52
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.361472 	 6 	 71.248001 	 89 	 59
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.347246 	 6 	 70.226997 	 93 	 53
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.369533 	 6 	 73.728996 	 85 	 54
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.285726 	 6 	 80.106003 	 98 	 79
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.291121 	 6 	 80.155998 	 99 	 79
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.263095 	 6 	 82.848000 	 99 	 75
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.324432 	 6 	 76.667000 	 94 	 62
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.302098 	 6 	 78.088997 	 99 	 71
instancesConflicts/BPPC_1_8_6.txt 	 48 	 100 	 0.277095 	 6 	 82.045998 	 100 	 79
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.305453 	 6 	 77.749001 	 95 	 72
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.288961 	 6 	 82.707001 	 99 	 81
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.276179 	 6 	 78.931000 	 105 	 76
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.287201 	 6 	 81.259003 	 97 	 73
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.221385 	 6 	 82.653000 	 110 	 98
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.245763 	 6 	 83.471001 	 107 	 97
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.190379 	 6 	 84.814003 	 114 	 98
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.231274 	 6 	 83.138000 	 110 	 93
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.233679 	 6 	 80.818001 	 111 	 97
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.227044 	 6 	 82.162003 	 110 	 100
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.240159 	 6 	 82.692001 	 107 	 94
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.226234 	 6 	 86.100998 	 110 	 98
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.235508 	 6 	 82.263000 	 112 	 103
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.229119 	 6 	 84.612999 	 107 	 97
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991111 	 7 	 153.009003 	 102 	 0
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981212 	 6 	 132.852997 	 103 	 0
