CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967067 	 51 	 327.039001 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.969940 	 51 	 302.661987 	 49 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970288 	 51 	 308.187012 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982648 	 51 	 351.269989 	 50 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.965376 	 51 	 342.209991 	 50 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.978924 	 51 	 296.821991 	 48 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.982918 	 52 	 332.509003 	 49 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985338 	 51 	 337.877991 	 50 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994176 	 56 	 377.506012 	 51 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991399 	 54 	 356.026001 	 47 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967470 	 51 	 332.289001 	 49 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.964473 	 51 	 278.785004 	 49 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970257 	 51 	 298.359985 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982649 	 51 	 324.773987 	 50 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.964009 	 51 	 321.658997 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.978841 	 51 	 282.960999 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983345 	 52 	 315.410004 	 49 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985561 	 52 	 306.915985 	 50 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994172 	 57 	 378.016998 	 51 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991397 	 53 	 334.811005 	 47 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967167 	 52 	 347.878998 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.964955 	 51 	 319.799988 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970325 	 53 	 319.658997 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982945 	 52 	 343.932007 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.963874 	 51 	 335.414001 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979004 	 52 	 308.570007 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.983045 	 54 	 305.807007 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985231 	 60 	 342.556000 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994171 	 60 	 405.803009 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991384 	 57 	 342.404999 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.966911 	 58 	 392.608002 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.961937 	 59 	 383.996002 	 50 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.930504 	 51 	 306.700989 	 47 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982776 	 61 	 373.714996 	 51 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.963090 	 52 	 344.423004 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 48 	 0.978841 	 59 	 342.105011 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 48 	 0.983084 	 74 	 421.067993 	 50 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 50 	 0.946954 	 55 	 368.942993 	 51 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 51 	 0.957231 	 56 	 357.460999 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 47 	 0.950525 	 58 	 364.080994 	 48 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 50 	 0.893387 	 51 	 349.053009 	 51 	 0
instancesConflicts/BPPC_1_4_2.txt 	 49 	 53 	 0.838122 	 51 	 357.191986 	 53 	 0
instancesConflicts/BPPC_1_4_3.txt 	 46 	 54 	 0.754283 	 51 	 341.694000 	 54 	 0
instancesConflicts/BPPC_1_4_4.txt 	 49 	 50 	 0.944694 	 54 	 359.317993 	 51 	 0
instancesConflicts/BPPC_1_4_5.txt 	 50 	 50 	 0.963301 	 65 	 421.829987 	 53 	 0
instancesConflicts/BPPC_1_4_6.txt 	 48 	 52 	 0.844638 	 51 	 340.776001 	 52 	 0
instancesConflicts/BPPC_1_4_7.txt 	 48 	 55 	 0.794779 	 51 	 329.023010 	 55 	 0
instancesConflicts/BPPC_1_4_8.txt 	 49 	 59 	 0.739639 	 51 	 345.096985 	 59 	 0
instancesConflicts/BPPC_1_4_9.txt 	 50 	 54 	 0.858734 	 51 	 360.860992 	 54 	 0
instancesConflicts/BPPC_1_4_10.txt 	 46 	 54 	 0.775131 	 51 	 345.200012 	 54 	 0
instancesConflicts/BPPC_1_5_1.txt 	 48 	 65 	 0.618560 	 51 	 341.009003 	 65 	 1
instancesConflicts/BPPC_1_5_2.txt 	 49 	 67 	 0.614915 	 53 	 357.842987 	 68 	 0
instancesConflicts/BPPC_1_5_3.txt 	 46 	 65 	 0.578147 	 51 	 349.556000 	 65 	 6
instancesConflicts/BPPC_1_5_4.txt 	 49 	 59 	 0.727585 	 51 	 369.674988 	 59 	 1
instancesConflicts/BPPC_1_5_5.txt 	 50 	 57 	 0.765015 	 51 	 370.915009 	 57 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.608034 	 51 	 350.877991 	 65 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.618886 	 51 	 338.416992 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 72 	 0.545378 	 51 	 372.036987 	 72 	 6
instancesConflicts/BPPC_1_5_9.txt 	 50 	 65 	 0.648319 	 51 	 355.433014 	 65 	 0
