CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 11 	 76.225998 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 11 	 72.053001 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 11 	 70.837997 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 11 	 74.318001 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 11 	 73.669998 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 11 	 75.161003 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 12 	 83.567001 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 11 	 75.816002 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 15 	 104.842003 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 12 	 85.970001 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967480 	 11 	 80.889000 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.961639 	 11 	 74.792999 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970786 	 11 	 76.181000 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982996 	 11 	 76.737999 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962215 	 11 	 77.227997 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979396 	 11 	 72.815002 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983268 	 12 	 84.927002 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985583 	 12 	 81.781998 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994171 	 15 	 107.858002 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991409 	 13 	 94.777000 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967685 	 11 	 84.190002 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961753 	 12 	 86.692001 	 51 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970580 	 15 	 95.288002 	 48 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982883 	 13 	 93.300003 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.965012 	 11 	 81.700996 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979309 	 12 	 83.483002 	 50 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.982992 	 14 	 86.765999 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985345 	 17 	 98.529999 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994164 	 21 	 138.893997 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991411 	 21 	 129.705002 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.968861 	 18 	 118.262001 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.962190 	 15 	 98.140999 	 51 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 49 	 0.863815 	 11 	 73.414001 	 49 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982684 	 20 	 129.395004 	 51 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.962105 	 12 	 85.704002 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 49 	 0.941333 	 12 	 76.684998 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 49 	 0.944776 	 15 	 92.490997 	 51 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 52 	 0.892713 	 17 	 111.538002 	 54 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 51 	 0.956624 	 14 	 93.962997 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 48 	 0.931240 	 15 	 96.051003 	 49 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 51 	 0.894769 	 15 	 112.557999 	 52 	 0
