CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967120 	 11 	 123.234001 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.966051 	 11 	 124.400002 	 49 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970329 	 11 	 130.669006 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982684 	 11 	 128.667007 	 50 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.965045 	 11 	 135.369003 	 50 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979065 	 11 	 121.278999 	 48 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983005 	 12 	 134.427994 	 49 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985561 	 11 	 130.552994 	 50 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994183 	 17 	 169.791000 	 51 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991386 	 13 	 144.511993 	 47 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967050 	 11 	 130.332001 	 49 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.964672 	 11 	 123.718002 	 49 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970160 	 11 	 128.371994 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982686 	 11 	 125.650002 	 50 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.963708 	 11 	 125.293999 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.978839 	 11 	 122.587997 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983134 	 12 	 128.526993 	 49 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985409 	 12 	 125.686996 	 50 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994162 	 16 	 160.423996 	 51 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991409 	 14 	 143.945999 	 47 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967031 	 12 	 131.287994 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961561 	 11 	 125.561996 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970010 	 12 	 124.695000 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.983021 	 13 	 133.669006 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.962005 	 12 	 130.800003 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.978824 	 13 	 130.076996 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.982916 	 13 	 131.028000 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985294 	 22 	 182.977997 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994197 	 22 	 191.348999 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991386 	 18 	 165.934006 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.967569 	 19 	 167.600006 	 50 	 0
