CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 51 	 274.233002 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 51 	 240.307007 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 51 	 251.112000 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 51 	 302.622986 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 51 	 296.653992 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 51 	 251.063004 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 52 	 286.557007 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 51 	 271.722992 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 55 	 326.148010 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 52 	 309.459015 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967480 	 51 	 302.023010 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.961639 	 51 	 249.223007 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970786 	 51 	 272.093994 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982996 	 51 	 298.748993 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962215 	 51 	 289.023010 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979396 	 51 	 249.171997 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983268 	 52 	 288.635986 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985583 	 52 	 291.686005 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994171 	 55 	 334.196014 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991496 	 52 	 291.782990 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.966819 	 52 	 318.485992 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961775 	 52 	 269.170990 	 51 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970427 	 53 	 250.016006 	 48 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982764 	 52 	 288.446014 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.965012 	 51 	 281.690002 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979120 	 52 	 263.932007 	 50 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.983125 	 53 	 255.386993 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985338 	 62 	 301.949005 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994188 	 58 	 335.873993 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991440 	 60 	 316.338989 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.966978 	 56 	 328.641998 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.962024 	 65 	 358.723999 	 51 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.938270 	 80 	 404.747009 	 49 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982731 	 62 	 336.069000 	 51 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.962028 	 52 	 309.614014 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 48 	 0.978861 	 60 	 300.890015 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 48 	 0.983068 	 76 	 369.440002 	 51 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 51 	 0.924771 	 65 	 348.092010 	 54 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 51 	 0.956404 	 55 	 305.778992 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 47 	 0.950710 	 61 	 316.832001 	 49 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 49 	 0.935657 	 83 	 483.625000 	 52 	 0
instancesConflicts/BPPC_1_4_2.txt 	 49 	 54 	 0.833278 	 68 	 412.178986 	 55 	 0
instancesConflicts/BPPC_1_4_3.txt 	 46 	 55 	 0.751856 	 55 	 322.881012 	 56 	 0
instancesConflicts/BPPC_1_4_4.txt 	 49 	 51 	 0.911811 	 57 	 333.354004 	 52 	 0
instancesConflicts/BPPC_1_4_5.txt 	 50 	 50 	 0.962844 	 76 	 446.075989 	 52 	 0
instancesConflicts/BPPC_1_4_6.txt 	 48 	 52 	 0.866135 	 58 	 344.440002 	 53 	 0
instancesConflicts/BPPC_1_4_7.txt 	 48 	 56 	 0.796366 	 70 	 403.355988 	 57 	 0
instancesConflicts/BPPC_1_4_8.txt 	 49 	 61 	 0.721408 	 55 	 312.768005 	 62 	 0
instancesConflicts/BPPC_1_4_9.txt 	 50 	 56 	 0.823832 	 51 	 330.264008 	 56 	 0
instancesConflicts/BPPC_1_4_10.txt 	 46 	 54 	 0.792584 	 67 	 389.756012 	 56 	 0
instancesConflicts/BPPC_1_5_1.txt 	 48 	 65 	 0.599737 	 51 	 306.040985 	 65 	 1
instancesConflicts/BPPC_1_5_2.txt 	 49 	 67 	 0.617147 	 52 	 311.115997 	 68 	 0
instancesConflicts/BPPC_1_5_3.txt 	 46 	 65 	 0.589752 	 56 	 372.304993 	 66 	 6
instancesConflicts/BPPC_1_5_4.txt 	 49 	 59 	 0.741766 	 54 	 345.549988 	 60 	 1
instancesConflicts/BPPC_1_5_5.txt 	 50 	 58 	 0.782058 	 68 	 406.753998 	 59 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.639374 	 54 	 318.148987 	 66 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.611220 	 51 	 293.404999 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 71 	 0.546766 	 51 	 324.381012 	 71 	 6
