CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_6_3.txt 	 46 	 77 	 0.934175 	 12 	 159298.000000
instancesConflicts/BPPC_1_6_4.txt 	 49 	 73 	 0.895546 	 11 	 129041.000000
instancesConflicts/BPPC_1_6_5.txt 	 50 	 74 	 0.854855 	 11 	 131377.000000
instancesConflicts/BPPC_1_6_6.txt 	 48 	 80 	 0.821060 	 11 	 142710.000000
instancesConflicts/BPPC_1_6_7.txt 	 48 	 76 	 0.881942 	 11 	 136778.000000
instancesConflicts/BPPC_1_6_8.txt 	 49 	 82 	 0.901280 	 11 	 147170.000000
instancesConflicts/BPPC_1_6_9.txt 	 50 	 81 	 0.901850 	 11 	 142969.000000
instancesConflicts/BPPC_1_6_10.txt 	 46 	 76 	 0.875939 	 11 	 142921.000000
instancesConflicts/BPPC_1_7_1.txt 	 48 	 88 	 0.924362 	 13 	 196074.000000
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.927754 	 18 	 258796.000000
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.943619 	 11 	 172705.000000
instancesConflicts/BPPC_1_7_4.txt 	 49 	 84 	 0.925904 	 11 	 157901.000000
instancesConflicts/BPPC_1_7_5.txt 	 50 	 87 	 0.913280 	 11 	 162947.000000
instancesConflicts/BPPC_1_7_6.txt 	 48 	 91 	 0.918103 	 11 	 177502.000000
instancesConflicts/BPPC_1_7_7.txt 	 48 	 87 	 0.933360 	 11 	 167754.000000
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.963597 	 21 	 284480.000000
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.933226 	 11 	 173780.000000
instancesConflicts/BPPC_1_7_10.txt 	 46 	 87 	 0.930875 	 11 	 168016.000000
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.968406 	 14 	 235690.000000
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.967374 	 11 	 194323.000000
instancesConflicts/BPPC_1_8_3.txt 	 46 	 100 	 0.953143 	 11 	 199377.000000
instancesConflicts/BPPC_1_8_4.txt 	 49 	 95 	 0.945456 	 11 	 183896.000000
