CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.474684 	 6 	 187412.000000
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.491601 	 6 	 184680.000000
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.482883 	 6 	 185898.000000
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.488583 	 7 	 273606.000000
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.480774 	 6 	 241243.000000
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.526489 	 7 	 276817.000000
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.503381 	 7 	 260810.000000
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.461519 	 7 	 261291.000000
instancesConflicts/BPPC_2_0_6.txt 	 101 	 102 	 0.530955 	 6 	 232761.000000
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.503263 	 6 	 218257.000000
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.531150 	 6 	 268406.000000
instancesConflicts/BPPC_2_0_9.txt 	 105 	 106 	 0.511290 	 6 	 236781.000000
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.545048 	 6 	 241365.000000
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.509817 	 7 	 275135.000000
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.505526 	 6 	 241438.000000
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.466230 	 7 	 279133.000000
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.468471 	 7 	 266049.000000
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.500589 	 7 	 260933.000000
instancesConflicts/BPPC_2_1_6.txt 	 101 	 102 	 0.477602 	 6 	 237679.000000
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.531327 	 6 	 221583.000000
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.505233 	 6 	 274651.000000
instancesConflicts/BPPC_2_1_9.txt 	 105 	 106 	 0.489358 	 6 	 227110.000000
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.493638 	 7 	 280072.000000
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.562920 	 8 	 290024.000000
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.482495 	 10 	 355623.000000
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.497247 	 9 	 328597.000000
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.496124 	 11 	 349160.000000
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.499987 	 8 	 300449.000000
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.519346 	 11 	 403322.000000
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.501706 	 9 	 316398.000000
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.512646 	 6 	 276735.000000
instancesConflicts/BPPC_2_2_9.txt 	 105 	 108 	 0.489493 	 6 	 246205.000000
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.433992 	 7 	 296861.000000
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.480861 	 10 	 365722.000000
instancesConflicts/BPPC_2_3_2.txt 	 100 	 104 	 0.527823 	 8 	 316696.000000
instancesConflicts/BPPC_2_3_3.txt 	 102 	 104 	 0.521804 	 11 	 397290.000000
instancesConflicts/BPPC_2_3_4.txt 	 100 	 104 	 0.569303 	 6 	 235177.000000
instancesConflicts/BPPC_2_3_5.txt 	 101 	 104 	 0.491044 	 6 	 231975.000000
instancesConflicts/BPPC_2_3_6.txt 	 101 	 107 	 0.475439 	 8 	 326804.000000
instancesConflicts/BPPC_2_3_7.txt 	 102 	 105 	 0.497479 	 9 	 323519.000000
instancesConflicts/BPPC_2_3_8.txt 	 103 	 105 	 0.552908 	 8 	 343693.000000
instancesConflicts/BPPC_2_3_9.txt 	 105 	 112 	 0.443052 	 6 	 283461.000000
instancesConflicts/BPPC_2_3_10.txt 	 101 	 104 	 0.512952 	 9 	 350694.000000
instancesConflicts/BPPC_2_4_1.txt 	 99 	 105 	 0.476943 	 6 	 285135.000000
instancesConflicts/BPPC_2_4_2.txt 	 100 	 118 	 0.477096 	 6 	 328467.000000
instancesConflicts/BPPC_2_4_3.txt 	 102 	 111 	 0.452867 	 8 	 362282.000000
instancesConflicts/BPPC_2_4_4.txt 	 100 	 116 	 0.476723 	 6 	 328916.000000
instancesConflicts/BPPC_2_4_5.txt 	 101 	 115 	 0.515038 	 6 	 316982.000000
instancesConflicts/BPPC_2_4_6.txt 	 101 	 121 	 0.494168 	 6 	 327209.000000
instancesConflicts/BPPC_2_4_7.txt 	 102 	 114 	 0.468588 	 6 	 299122.000000
instancesConflicts/BPPC_2_4_8.txt 	 103 	 113 	 0.531509 	 6 	 293593.000000
instancesConflicts/BPPC_2_4_9.txt 	 105 	 127 	 0.505639 	 6 	 340702.000000
instancesConflicts/BPPC_2_4_10.txt 	 101 	 115 	 0.446989 	 6 	 314676.000000
instancesConflicts/BPPC_2_5_1.txt 	 99 	 123 	 0.520699 	 6 	 359542.000000
instancesConflicts/BPPC_2_5_2.txt 	 100 	 139 	 0.503256 	 6 	 378328.000000
instancesConflicts/BPPC_2_5_3.txt 	 102 	 131 	 0.461479 	 6 	 346551.000000
instancesConflicts/BPPC_2_5_4.txt 	 100 	 139 	 0.497797 	 6 	 386710.000000
instancesConflicts/BPPC_2_5_5.txt 	 101 	 134 	 0.550740 	 6 	 373227.000000
instancesConflicts/BPPC_2_5_6.txt 	 101 	 139 	 0.524583 	 6 	 372600.000000
instancesConflicts/BPPC_2_5_7.txt 	 102 	 133 	 0.497173 	 6 	 354963.000000
instancesConflicts/BPPC_2_5_8.txt 	 103 	 129 	 0.522008 	 6 	 341970.000000
instancesConflicts/BPPC_2_5_9.txt 	 105 	 149 	 0.498614 	 6 	 394600.000000
instancesConflicts/BPPC_2_5_10.txt 	 101 	 138 	 0.551446 	 6 	 367382.000000
instancesConflicts/BPPC_2_6_1.txt 	 99 	 150 	 0.490859 	 6 	 421811.000000
instancesConflicts/BPPC_2_6_2.txt 	 100 	 161 	 0.487814 	 6 	 443290.000000
instancesConflicts/BPPC_2_6_3.txt 	 102 	 155 	 0.474420 	 12 	 703875.000000
instancesConflicts/BPPC_2_6_4.txt 	 100 	 162 	 0.458574 	 6 	 454570.000000
instancesConflicts/BPPC_2_6_5.txt 	 101 	 161 	 0.494546 	 6 	 450561.000000
instancesConflicts/BPPC_2_6_6.txt 	 101 	 160 	 0.495287 	 6 	 424048.000000
instancesConflicts/BPPC_2_6_7.txt 	 102 	 157 	 0.478045 	 6 	 431172.000000
instancesConflicts/BPPC_2_6_8.txt 	 103 	 150 	 0.459044 	 6 	 421982.000000
instancesConflicts/BPPC_2_6_9.txt 	 105 	 170 	 0.498319 	 6 	 441085.000000
instancesConflicts/BPPC_2_6_10.txt 	 101 	 159 	 0.487776 	 12 	 745332.000000
instancesConflicts/BPPC_2_7_1.txt 	 99 	 179 	 0.519911 	 6 	 486050.000000
instancesConflicts/BPPC_2_7_2.txt 	 100 	 185 	 0.466190 	 6 	 493297.000000
instancesConflicts/BPPC_2_7_3.txt 	 102 	 180 	 0.483513 	 6 	 479915.000000
instancesConflicts/BPPC_2_7_4.txt 	 100 	 184 	 0.543574 	 6 	 504055.000000
instancesConflicts/BPPC_2_7_5.txt 	 101 	 185 	 0.492158 	 11 	 780123.000000
instancesConflicts/BPPC_2_7_6.txt 	 101 	 182 	 0.492125 	 9 	 633235.000000
instancesConflicts/BPPC_2_7_7.txt 	 102 	 176 	 0.490129 	 6 	 487558.000000
instancesConflicts/BPPC_2_7_8.txt 	 103 	 170 	 0.469191 	 6 	 476536.000000
instancesConflicts/BPPC_2_7_9.txt 	 105 	 192 	 0.481977 	 6 	 505150.000000
instancesConflicts/BPPC_2_7_10.txt 	 101 	 185 	 0.496080 	 6 	 522705.000000
instancesConflicts/BPPC_2_8_1.txt 	 99 	 200 	 0.502400 	 6 	 550513.000000
instancesConflicts/BPPC_2_8_2.txt 	 100 	 209 	 0.479527 	 6 	 549634.000000
instancesConflicts/BPPC_2_8_3.txt 	 102 	 206 	 0.496413 	 6 	 516076.000000
instancesConflicts/BPPC_2_8_4.txt 	 100 	 211 	 0.451451 	 6 	 545109.000000
instancesConflicts/BPPC_2_8_5.txt 	 101 	 207 	 0.498783 	 11 	 859175.000000
instancesConflicts/BPPC_2_8_6.txt 	 101 	 206 	 0.508989 	 6 	 529457.000000
instancesConflicts/BPPC_2_8_7.txt 	 102 	 196 	 0.475940 	 7 	 591792.000000
instancesConflicts/BPPC_2_8_8.txt 	 103 	 194 	 0.503212 	 6 	 504742.000000
instancesConflicts/BPPC_2_8_9.txt 	 105 	 212 	 0.479952 	 6 	 539097.000000
instancesConflicts/BPPC_2_8_10.txt 	 101 	 208 	 0.505153 	 6 	 564098.000000
instancesConflicts/BPPC_2_9_1.txt 	 99 	 219 	 0.497592 	 6 	 568802.000000
instancesConflicts/BPPC_2_9_2.txt 	 100 	 227 	 0.494431 	 6 	 573197.000000
instancesConflicts/BPPC_2_9_3.txt 	 102 	 227 	 0.528709 	 6 	 554045.000000
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.501931 	 6 	 576948.000000
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.523178 	 6 	 586286.000000
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.481028 	 6 	 576120.000000
instancesConflicts/BPPC_2_9_7.txt 	 102 	 227 	 0.512396 	 6 	 564409.000000
instancesConflicts/BPPC_2_9_8.txt 	 103 	 222 	 0.510680 	 6 	 573350.000000
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.495162 	 6 	 573260.000000
instancesConflicts/BPPC_2_9_10.txt 	 101 	 228 	 0.478951 	 6 	 570822.000000
instancesConflicts/BPPC_3_0_1.txt 	 198 	 198 	 0.468581 	 10 	 915797.000000
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.496817 	 11 	 907537.000000
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.483148 	 8 	 709769.000000
instancesConflicts/BPPC_3_0_4.txt 	 204 	 205 	 0.522119 	 7 	 704608.000000
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.502211 	 7 	 675368.000000
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.477385 	 7 	 689108.000000
instancesConflicts/BPPC_3_0_7.txt 	 207 	 208 	 0.490872 	 8 	 767691.000000
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.479641 	 7 	 689661.000000
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.518329 	 9 	 803967.000000
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.474837 	 7 	 708618.000000
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.495653 	 10 	 939324.000000
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.483953 	 10 	 870798.000000
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.465137 	 8 	 744390.000000
instancesConflicts/BPPC_3_1_4.txt 	 204 	 205 	 0.488117 	 7 	 758607.000000
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.480657 	 7 	 722921.000000
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.529876 	 7 	 691808.000000
instancesConflicts/BPPC_3_1_7.txt 	 207 	 208 	 0.479863 	 8 	 766807.000000
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.486040 	 7 	 705884.000000
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.508998 	 9 	 794717.000000
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.491875 	 7 	 707386.000000
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.500657 	 11 	 949599.000000
instancesConflicts/BPPC_3_2_2.txt 	 201 	 202 	 0.492576 	 13 	 1006678.000000
