CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967465 	 11 	 123.320999 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.965189 	 11 	 121.948997 	 49 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970574 	 11 	 130.098007 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982727 	 11 	 126.862000 	 50 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.964210 	 11 	 132.233002 	 50 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.978989 	 11 	 118.297997 	 48 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.982994 	 12 	 127.352997 	 49 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985498 	 11 	 127.306999 	 50 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994169 	 15 	 151.214005 	 51 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991403 	 14 	 143.227997 	 47 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967046 	 11 	 124.876999 	 49 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.962285 	 11 	 120.612000 	 49 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970187 	 11 	 125.862999 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982675 	 11 	 123.686996 	 50 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962841 	 11 	 126.329002 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.978828 	 11 	 123.056999 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.983031 	 13 	 136.830002 	 49 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985322 	 11 	 120.878998 	 50 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994169 	 16 	 158.684998 	 51 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991434 	 14 	 143.201996 	 47 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.966965 	 12 	 132.684998 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.962417 	 12 	 128.149002 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.969851 	 13 	 126.402000 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982862 	 12 	 122.661003 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.962062 	 12 	 128.682007 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979015 	 12 	 119.872002 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.983184 	 14 	 128.649994 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985361 	 19 	 163.766006 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994194 	 20 	 181.153000 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991393 	 16 	 160.470001 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.966972 	 16 	 149.029007 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.961750 	 16 	 144.074005 	 50 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.930270 	 11 	 109.177002 	 47 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982595 	 21 	 171.029007 	 50 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.963941 	 12 	 124.552002 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 48 	 0.978906 	 18 	 145.914001 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 49 	 0.944139 	 12 	 120.676003 	 50 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 50 	 0.947062 	 11 	 117.694000 	 51 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 51 	 0.956683 	 18 	 156.003006 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 47 	 0.950899 	 18 	 158.139999 	 49 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 50 	 0.894750 	 12 	 129.037003 	 51 	 0
instancesConflicts/BPPC_1_4_2.txt 	 49 	 53 	 0.842498 	 11 	 128.901001 	 53 	 0
instancesConflicts/BPPC_1_4_3.txt 	 46 	 54 	 0.749883 	 11 	 122.766998 	 54 	 0
instancesConflicts/BPPC_1_4_4.txt 	 49 	 50 	 0.945151 	 19 	 164.975006 	 51 	 0
instancesConflicts/BPPC_1_4_5.txt 	 50 	 51 	 0.926534 	 12 	 124.807999 	 53 	 0
instancesConflicts/BPPC_1_4_6.txt 	 48 	 52 	 0.858949 	 11 	 121.278999 	 52 	 0
instancesConflicts/BPPC_1_4_7.txt 	 48 	 55 	 0.797704 	 11 	 119.959000 	 55 	 0
instancesConflicts/BPPC_1_4_8.txt 	 49 	 59 	 0.739153 	 11 	 123.152000 	 59 	 0
instancesConflicts/BPPC_1_4_9.txt 	 50 	 54 	 0.857635 	 11 	 131.651001 	 54 	 0
instancesConflicts/BPPC_1_4_10.txt 	 46 	 54 	 0.769613 	 11 	 124.101997 	 54 	 0
instancesConflicts/BPPC_1_5_1.txt 	 48 	 65 	 0.602950 	 11 	 136.261993 	 65 	 1
instancesConflicts/BPPC_1_5_2.txt 	 49 	 67 	 0.610825 	 11 	 128.494995 	 68 	 0
instancesConflicts/BPPC_1_5_3.txt 	 46 	 65 	 0.571651 	 11 	 131.235992 	 65 	 6
instancesConflicts/BPPC_1_5_4.txt 	 49 	 59 	 0.727190 	 11 	 130.447006 	 59 	 1
instancesConflicts/BPPC_1_5_5.txt 	 50 	 57 	 0.766272 	 11 	 132.167999 	 57 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.610598 	 11 	 126.397003 	 65 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.613432 	 11 	 125.547997 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 72 	 0.542259 	 11 	 138.212006 	 72 	 6
instancesConflicts/BPPC_1_5_9.txt 	 50 	 65 	 0.651412 	 11 	 131.636993 	 65 	 0
instancesConflicts/BPPC_1_5_10.txt 	 46 	 65 	 0.570336 	 11 	 133.498993 	 65 	 4
instancesConflicts/BPPC_1_6_1.txt 	 48 	 76 	 0.460654 	 11 	 144.843994 	 76 	 22
instancesConflicts/BPPC_1_6_2.txt 	 49 	 80 	 0.439279 	 11 	 147.335999 	 80 	 30
instancesConflicts/BPPC_1_6_3.txt 	 46 	 75 	 0.446660 	 11 	 145.270004 	 75 	 34
instancesConflicts/BPPC_1_6_4.txt 	 49 	 71 	 0.548190 	 11 	 129.393005 	 71 	 20
instancesConflicts/BPPC_1_6_5.txt 	 50 	 72 	 0.533358 	 11 	 134.399994 	 72 	 17
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.455358 	 11 	 136.507996 	 78 	 20
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.504479 	 11 	 135.613007 	 74 	 24
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.438421 	 11 	 140.479004 	 81 	 36
instancesConflicts/BPPC_1_6_9.txt 	 50 	 78 	 0.478109 	 11 	 133.682999 	 78 	 28
instancesConflicts/BPPC_1_6_10.txt 	 46 	 74 	 0.473923 	 11 	 138.832001 	 74 	 29
instancesConflicts/BPPC_1_7_1.txt 	 48 	 87 	 0.356823 	 11 	 151.070999 	 87 	 49
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.350707 	 11 	 152.177994 	 91 	 49
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.349398 	 11 	 154.294998 	 88 	 55
instancesConflicts/BPPC_1_7_4.txt 	 49 	 82 	 0.425266 	 11 	 142.647995 	 82 	 49
instancesConflicts/BPPC_1_7_5.txt 	 50 	 85 	 0.408145 	 11 	 146.766998 	 85 	 43
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.342481 	 11 	 148.104004 	 90 	 50
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.383212 	 11 	 148.966003 	 86 	 52
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.364671 	 11 	 149.753998 	 89 	 59
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.348041 	 11 	 145.938995 	 93 	 53
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.371163 	 11 	 154.483002 	 85 	 54
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.281618 	 11 	 160.606003 	 98 	 79
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.289750 	 11 	 159.382004 	 99 	 79
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.267535 	 11 	 163.158997 	 99 	 75
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.325088 	 11 	 152.343994 	 94 	 62
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.303051 	 11 	 155.264008 	 99 	 71
instancesConflicts/BPPC_1_8_6.txt 	 48 	 99 	 0.284892 	 11 	 156.763000 	 99 	 79
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.303648 	 11 	 153.608994 	 95 	 72
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.288907 	 11 	 160.843002 	 99 	 81
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.273687 	 11 	 152.425995 	 105 	 76
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.284530 	 11 	 160.164993 	 97 	 73
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.223277 	 11 	 162.235001 	 110 	 98
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.245261 	 11 	 164.393005 	 107 	 97
