CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967104 	 6 	 93.208000 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964516 	 6 	 98.853996 	 49 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.971217 	 6 	 96.621002 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982753 	 6 	 92.455002 	 50 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.964951 	 6 	 97.948997 	 50 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.978937 	 6 	 89.170998 	 48 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.982975 	 7 	 99.633003 	 49 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985543 	 6 	 97.624001 	 50 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994158 	 10 	 123.950996 	 51 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991391 	 9 	 120.129997 	 47 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967380 	 6 	 96.821999 	 49 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.968415 	 6 	 95.278999 	 49 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.970116 	 6 	 94.660004 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982646 	 6 	 94.123001 	 50 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.962663 	 6 	 97.625999 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.978774 	 6 	 92.297997 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.982901 	 7 	 101.028999 	 49 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985581 	 7 	 96.851997 	 50 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994158 	 12 	 134.348999 	 51 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991380 	 9 	 111.349998 	 47 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.967213 	 6 	 97.823997 	 49 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.961710 	 6 	 95.668999 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970145 	 8 	 101.431999 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.982834 	 8 	 103.567001 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.962020 	 6 	 95.125999 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.979493 	 7 	 94.513000 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.982858 	 10 	 112.202003 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 50 	 0.947050 	 6 	 90.917000 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 51 	 0.960614 	 6 	 95.053001 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 47 	 0.950930 	 6 	 94.931000 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 49 	 0.929172 	 6 	 90.363998 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.961652 	 10 	 113.998001 	 50 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.931018 	 6 	 88.661003 	 48 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 50 	 0.944924 	 6 	 89.144997 	 51 	 0
instancesConflicts/BPPC_1_3_5.txt 	 50 	 50 	 0.962507 	 8 	 102.010002 	 51 	 0
instancesConflicts/BPPC_1_3_6.txt 	 48 	 49 	 0.939980 	 7 	 90.679001 	 50 	 0
instancesConflicts/BPPC_1_3_7.txt 	 48 	 49 	 0.944297 	 7 	 95.825996 	 50 	 0
instancesConflicts/BPPC_1_3_8.txt 	 49 	 50 	 0.947028 	 7 	 99.707001 	 51 	 0
instancesConflicts/BPPC_1_3_9.txt 	 50 	 52 	 0.920660 	 6 	 90.208000 	 53 	 0
instancesConflicts/BPPC_1_3_10.txt 	 46 	 48 	 0.911917 	 6 	 92.682999 	 48 	 0
instancesConflicts/BPPC_1_4_1.txt 	 48 	 50 	 0.894002 	 6 	 98.912003 	 51 	 0
instancesConflicts/BPPC_1_4_2.txt 	 49 	 53 	 0.853287 	 6 	 104.874001 	 54 	 0
instancesConflicts/BPPC_1_4_3.txt 	 46 	 54 	 0.796134 	 6 	 107.290001 	 54 	 0
instancesConflicts/BPPC_1_4_4.txt 	 49 	 51 	 0.921445 	 6 	 92.848999 	 51 	 0
instancesConflicts/BPPC_1_4_5.txt 	 50 	 51 	 0.927648 	 8 	 103.741997 	 53 	 0
instancesConflicts/BPPC_1_4_6.txt 	 48 	 52 	 0.844605 	 6 	 95.967003 	 52 	 0
instancesConflicts/BPPC_1_4_7.txt 	 48 	 55 	 0.810146 	 6 	 97.888000 	 55 	 0
instancesConflicts/BPPC_1_4_8.txt 	 49 	 59 	 0.799372 	 6 	 103.714996 	 59 	 0
instancesConflicts/BPPC_1_4_9.txt 	 50 	 54 	 0.866411 	 6 	 99.970001 	 54 	 0
instancesConflicts/BPPC_1_4_10.txt 	 46 	 54 	 0.786753 	 6 	 102.473000 	 54 	 0
instancesConflicts/BPPC_1_5_1.txt 	 48 	 65 	 0.731316 	 6 	 112.221001 	 65 	 1
