CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_5_5.txt 	 50 	 59 	 0.876480 	 7 	 73.684998 	 59 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 66 	 0.794120 	 6 	 70.700996 	 66 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.779698 	 6 	 68.407997 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 71 	 0.799473 	 6 	 76.015999 	 71 	 6
instancesConflicts/BPPC_1_5_9.txt 	 50 	 66 	 0.882297 	 10 	 103.877998 	 67 	 0
instancesConflicts/BPPC_1_5_10.txt 	 46 	 65 	 0.765398 	 6 	 73.674004 	 65 	 4
instancesConflicts/BPPC_1_6_1.txt 	 48 	 76 	 0.830007 	 6 	 93.778999 	 76 	 22
instancesConflicts/BPPC_1_6_2.txt 	 49 	 80 	 0.884127 	 6 	 94.564003 	 80 	 30
instancesConflicts/BPPC_1_6_3.txt 	 46 	 76 	 0.910423 	 6 	 97.764999 	 76 	 34
instancesConflicts/BPPC_1_6_4.txt 	 49 	 71 	 0.907347 	 6 	 84.004997 	 71 	 20
instancesConflicts/BPPC_1_6_5.txt 	 50 	 73 	 0.864063 	 6 	 84.823997 	 73 	 17
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.860424 	 8 	 113.164001 	 79 	 20
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.916813 	 10 	 128.205002 	 75 	 24
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.906670 	 6 	 95.204002 	 81 	 36
instancesConflicts/BPPC_1_6_9.txt 	 50 	 79 	 0.891924 	 6 	 92.976997 	 79 	 28
instancesConflicts/BPPC_1_6_10.txt 	 46 	 75 	 0.864652 	 6 	 91.621002 	 75 	 29
