CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_0_1.txt 	 48 	 48 	 0.967706 	 51 	 293.450989 	 49 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.964068 	 51 	 269.686005 	 50 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 46 	 0.970632 	 51 	 259.955994 	 47 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 49 	 0.982662 	 51 	 331.546997 	 51 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962190 	 51 	 309.276001 	 51 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 48 	 0.979031 	 51 	 265.733002 	 49 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 48 	 0.983195 	 52 	 282.421997 	 50 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 49 	 0.985458 	 51 	 278.343994 	 51 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 50 	 0.994174 	 55 	 333.864014 	 52 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 46 	 0.991414 	 52 	 308.566986 	 48 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 48 	 0.967426 	 51 	 297.062988 	 50 	 0
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.965106 	 51 	 243.095993 	 50 	 0
instancesConflicts/BPPC_1_1_3.txt 	 46 	 46 	 0.971720 	 51 	 275.033997 	 47 	 0
instancesConflicts/BPPC_1_1_4.txt 	 49 	 49 	 0.982782 	 51 	 288.707001 	 51 	 0
instancesConflicts/BPPC_1_1_5.txt 	 50 	 50 	 0.964171 	 51 	 291.609985 	 51 	 0
instancesConflicts/BPPC_1_1_6.txt 	 48 	 48 	 0.979006 	 51 	 246.391998 	 49 	 0
instancesConflicts/BPPC_1_1_7.txt 	 48 	 48 	 0.982819 	 52 	 284.238007 	 50 	 0
instancesConflicts/BPPC_1_1_8.txt 	 49 	 49 	 0.985476 	 52 	 283.148010 	 51 	 0
instancesConflicts/BPPC_1_1_9.txt 	 50 	 50 	 0.994217 	 55 	 333.816986 	 52 	 0
instancesConflicts/BPPC_1_1_10.txt 	 46 	 46 	 0.991443 	 52 	 297.507996 	 48 	 0
instancesConflicts/BPPC_1_2_1.txt 	 48 	 48 	 0.968774 	 52 	 302.520996 	 50 	 0
instancesConflicts/BPPC_1_2_2.txt 	 49 	 49 	 0.970526 	 51 	 286.713989 	 50 	 0
instancesConflicts/BPPC_1_2_3.txt 	 46 	 46 	 0.970311 	 53 	 277.574005 	 47 	 0
instancesConflicts/BPPC_1_2_4.txt 	 49 	 49 	 0.983014 	 51 	 307.243988 	 51 	 0
instancesConflicts/BPPC_1_2_5.txt 	 50 	 50 	 0.964443 	 51 	 304.993988 	 51 	 0
instancesConflicts/BPPC_1_2_6.txt 	 48 	 48 	 0.978909 	 51 	 263.614990 	 49 	 0
instancesConflicts/BPPC_1_2_7.txt 	 48 	 48 	 0.983334 	 54 	 271.450012 	 50 	 0
instancesConflicts/BPPC_1_2_8.txt 	 49 	 49 	 0.985563 	 60 	 319.148987 	 51 	 0
instancesConflicts/BPPC_1_2_9.txt 	 50 	 50 	 0.994167 	 59 	 356.385986 	 52 	 0
instancesConflicts/BPPC_1_2_10.txt 	 46 	 46 	 0.991420 	 60 	 323.835999 	 48 	 0
instancesConflicts/BPPC_1_3_1.txt 	 48 	 48 	 0.967217 	 56 	 335.186005 	 50 	 0
instancesConflicts/BPPC_1_3_2.txt 	 49 	 49 	 0.963217 	 64 	 399.450012 	 51 	 0
instancesConflicts/BPPC_1_3_3.txt 	 46 	 47 	 0.946885 	 92 	 518.302979 	 50 	 0
instancesConflicts/BPPC_1_3_4.txt 	 49 	 49 	 0.982740 	 60 	 341.743011 	 51 	 0
