CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_5_5.txt 	 50 	 57 	 0.770809 	 6 	 98.200996 	 57 	 2
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.612201 	 6 	 95.358002 	 65 	 2
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.620058 	 6 	 95.853996 	 65 	 0
instancesConflicts/BPPC_1_5_8.txt 	 49 	 72 	 0.546875 	 6 	 100.207001 	 72 	 6
instancesConflicts/BPPC_1_5_9.txt 	 50 	 65 	 0.664027 	 6 	 95.374001 	 65 	 0
instancesConflicts/BPPC_1_5_10.txt 	 46 	 65 	 0.571610 	 6 	 99.126999 	 65 	 4
instancesConflicts/BPPC_1_6_1.txt 	 48 	 76 	 0.459284 	 6 	 106.750999 	 76 	 22
instancesConflicts/BPPC_1_6_2.txt 	 49 	 80 	 0.445575 	 6 	 106.024002 	 80 	 30
instancesConflicts/BPPC_1_6_3.txt 	 46 	 75 	 0.449044 	 6 	 109.077003 	 75 	 34
instancesConflicts/BPPC_1_6_4.txt 	 49 	 71 	 0.547182 	 6 	 98.752998 	 71 	 20
instancesConflicts/BPPC_1_6_5.txt 	 50 	 72 	 0.537475 	 6 	 100.962997 	 72 	 17
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.454856 	 6 	 103.803001 	 78 	 20
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.505147 	 6 	 102.860001 	 74 	 24
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.440859 	 6 	 107.191002 	 81 	 36
instancesConflicts/BPPC_1_6_9.txt 	 50 	 78 	 0.476161 	 6 	 101.642998 	 78 	 28
instancesConflicts/BPPC_1_6_10.txt 	 46 	 74 	 0.478720 	 6 	 106.056000 	 74 	 29
instancesConflicts/BPPC_1_7_1.txt 	 48 	 87 	 0.358055 	 6 	 115.099998 	 87 	 49
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.350806 	 6 	 113.651001 	 91 	 49
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.339160 	 6 	 116.819000 	 88 	 55
instancesConflicts/BPPC_1_7_4.txt 	 49 	 82 	 0.426334 	 6 	 107.286003 	 82 	 49
instancesConflicts/BPPC_1_7_5.txt 	 50 	 85 	 0.406607 	 6 	 110.211998 	 85 	 43
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.339803 	 6 	 111.612000 	 90 	 50
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.381982 	 6 	 112.056999 	 86 	 52
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.363268 	 6 	 112.793999 	 89 	 59
