CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_6_3.txt 	 46 	 77 	 0.444644 	 11 	 113357.000000
instancesConflicts/BPPC_1_6_4.txt 	 49 	 72 	 0.544255 	 21 	 173440.000000
instancesConflicts/BPPC_1_6_5.txt 	 50 	 74 	 0.516745 	 11 	 104901.000000
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.473640 	 19 	 166326.000000
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.511843 	 24 	 197440.000000
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.444773 	 19 	 166235.000000
instancesConflicts/BPPC_1_6_9.txt 	 50 	 81 	 0.459801 	 11 	 113329.000000
instancesConflicts/BPPC_1_6_10.txt 	 46 	 76 	 0.446144 	 11 	 112800.000000
instancesConflicts/BPPC_1_7_1.txt 	 48 	 89 	 0.349005 	 11 	 133453.000000
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.358040 	 11 	 125038.000000
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.339481 	 11 	 131574.000000
instancesConflicts/BPPC_1_7_4.txt 	 49 	 84 	 0.409086 	 11 	 119805.000000
instancesConflicts/BPPC_1_7_5.txt 	 50 	 87 	 0.388368 	 11 	 122736.000000
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.354121 	 21 	 214665.000000
instancesConflicts/BPPC_1_7_7.txt 	 48 	 87 	 0.372990 	 11 	 127451.000000
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.366284 	 15 	 155651.000000
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.356454 	 11 	 125032.000000
instancesConflicts/BPPC_1_7_10.txt 	 46 	 86 	 0.371449 	 18 	 190809.000000
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.288812 	 15 	 179107.000000
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.291858 	 11 	 140644.000000
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.265712 	 12 	 165337.000000
instancesConflicts/BPPC_1_8_4.txt 	 49 	 95 	 0.320429 	 11 	 133957.000000
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.309297 	 19 	 210211.000000
instancesConflicts/BPPC_1_8_6.txt 	 48 	 100 	 0.283157 	 18 	 208158.000000
instancesConflicts/BPPC_1_8_7.txt 	 48 	 96 	 0.306045 	 11 	 135940.000000
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.289461 	 11 	 147440.000000
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.276989 	 11 	 142125.000000
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.290778 	 16 	 190199.000000
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.220944 	 11 	 159068.000000
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.244859 	 11 	 152942.000000
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.191895 	 11 	 160547.000000
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.231724 	 11 	 148039.000000
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.233212 	 11 	 148045.000000
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.227482 	 11 	 148232.000000
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.240715 	 11 	 148529.000000
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.226234 	 11 	 147018.000000
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.235856 	 11 	 152252.000000
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.229104 	 11 	 152867.000000
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991111 	 12 	 227859.000000
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981212 	 11 	 198750.000000
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.988927 	 11 	 213984.000000
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.989099 	 11 	 196116.000000
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.992583 	 12 	 216093.000000
instancesConflicts/BPPC_2_0_6.txt 	 101 	 101 	 0.996614 	 16 	 261662.000000
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.982058 	 11 	 182428.000000
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.977898 	 11 	 238548.000000
instancesConflicts/BPPC_2_0_9.txt 	 105 	 105 	 0.998361 	 21 	 315945.000000
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.986293 	 12 	 233407.000000
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.991194 	 12 	 232028.000000
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.981580 	 11 	 220397.000000
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.988919 	 11 	 220264.000000
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.990204 	 12 	 214300.000000
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.992580 	 13 	 247669.000000
instancesConflicts/BPPC_2_1_6.txt 	 101 	 101 	 0.996605 	 17 	 300655.000000
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.983058 	 11 	 197468.000000
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.977980 	 11 	 244253.000000
instancesConflicts/BPPC_2_1_9.txt 	 105 	 105 	 0.998361 	 22 	 342886.000000
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984723 	 11 	 223479.000000
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991394 	 15 	 287993.000000
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.981252 	 14 	 246023.000000
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.989040 	 13 	 260376.000000
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.988979 	 15 	 243838.000000
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992855 	 14 	 253630.000000
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.977834 	 12 	 207857.000000
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.982730 	 12 	 191174.000000
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.978339 	 11 	 265572.000000
instancesConflicts/BPPC_2_2_9.txt 	 105 	 106 	 0.980313 	 17 	 297300.000000
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984635 	 13 	 266215.000000
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.971999 	 15 	 276872.000000
instancesConflicts/BPPC_2_3_2.txt 	 100 	 101 	 0.964772 	 23 	 393247.000000
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.971910 	 15 	 296923.000000
instancesConflicts/BPPC_2_3_4.txt 	 100 	 101 	 0.972184 	 19 	 313135.000000
instancesConflicts/BPPC_2_3_5.txt 	 101 	 102 	 0.975809 	 19 	 301977.000000
instancesConflicts/BPPC_2_3_6.txt 	 101 	 103 	 0.964138 	 28 	 488588.000000
instancesConflicts/BPPC_2_3_7.txt 	 102 	 103 	 0.966667 	 20 	 308798.000000
instancesConflicts/BPPC_2_3_8.txt 	 103 	 104 	 0.977709 	 21 	 422323.000000
instancesConflicts/BPPC_2_3_9.txt 	 105 	 108 	 0.955681 	 32 	 596428.000000
instancesConflicts/BPPC_2_3_10.txt 	 101 	 102 	 0.966911 	 13 	 274851.000000
instancesConflicts/BPPC_2_4_1.txt 	 99 	 104 	 0.912426 	 13 	 292546.000000
instancesConflicts/BPPC_2_4_2.txt 	 100 	 114 	 0.828380 	 38 	 868222.000000
instancesConflicts/BPPC_2_4_3.txt 	 102 	 107 	 0.916294 	 26 	 545476.000000
instancesConflicts/BPPC_2_4_4.txt 	 100 	 115 	 0.794377 	 11 	 326520.000000
instancesConflicts/BPPC_2_4_5.txt 	 101 	 107 	 0.907475 	 57 	 1134968.000000
instancesConflicts/BPPC_2_4_6.txt 	 101 	 115 	 0.835064 	 38 	 841606.000000
instancesConflicts/BPPC_2_4_7.txt 	 102 	 109 	 0.895795 	 40 	 807888.000000
instancesConflicts/BPPC_2_4_8.txt 	 103 	 106 	 0.951610 	 56 	 1123620.000000
instancesConflicts/BPPC_2_4_9.txt 	 105 	 123 	 0.801727 	 34 	 832770.000000
instancesConflicts/BPPC_2_4_10.txt 	 101 	 111 	 0.861659 	 32 	 739772.000000
instancesConflicts/BPPC_2_5_1.txt 	 99 	 121 	 0.742865 	 15 	 465272.000000
instancesConflicts/BPPC_2_5_2.txt 	 100 	 137 	 0.629821 	 25 	 754011.000000
instancesConflicts/BPPC_2_5_3.txt 	 102 	 124 	 0.752988 	 29 	 763397.000000
instancesConflicts/BPPC_2_5_4.txt 	 100 	 137 	 0.634137 	 18 	 593848.000000
instancesConflicts/BPPC_2_5_5.txt 	 101 	 134 	 0.640915 	 11 	 398413.000000
instancesConflicts/BPPC_2_5_6.txt 	 101 	 134 	 0.664032 	 28 	 835448.000000
